job_id,depth,seed,k_x,scenario,obj_val,time,k_y,nash
15151251,8.0,25.0,3.0,5.0,4.0,1864.97,0,3.372647427854454
15150848,6.0,12.0,2.0,5.0,4.499999999999997,8.85,0,4.2
15151268,8.0,12.0,4.0,5.0,4.0,2928.47,0,3.3870967741935485
15150830,6.0,24.0,1.0,5.0,8.0,4.63,0,4.080971659919029
15150849,6.0,13.0,2.0,5.0,4.499999999999968,18.35,0,3.985940246045695
15151640,6.0,23.0,4.0,0.0,3.999999264069265,30.28,0,3.733333333333333
15150650,5.0,24.0,1.0,5.0,9.0,11.31,0,4.5
15151661,6.0,14.0,5.0,0.0,4.799982724421612,262.21,0,4.235294117647059
15150637,5.0,11.0,1.0,5.0,7.0,11.29,0,3.968503937007874
15151699,6.0,22.0,6.0,0.0,3.999994870630743,2898.17,0,3.585365853658537
15151452,5.0,16.0,4.0,0.0,4.499999797577854,5.99,0,4.235294117647059
15151089,7.0,13.0,4.0,5.0,4.499977993817577,11963.86,0,3.978947368421053
15151871,7.0,13.0,6.0,0.0,3.999999999999999,14915.59,0,3.5430579964850617
15150708,5.0,22.0,3.0,5.0,4.0,7.77,0,3.7611940298507465
15151053,7.0,7.0,3.0,5.0,3.999999756226079,119.55,0,3.807692307692308
15150806,5.0,30.0,6.0,5.0,3.999999288396124,95.14,0,3.86842105263158
15151702,6.0,25.0,6.0,0.0,3.99999933333343,72.54,0,3.862068965517242
15150800,5.0,24.0,6.0,5.0,4.499999247237102,24.36,0,4.5
15151590,6.0,3.0,3.0,0.0,4.66666442253883,15.3,0,3.968503937007874
