job_id,depth,seed,k_x,scenario,obj_val,time,k_y,nash
15152198,6.0,23.0,4.0,0.0,5.25,1630.79,0,4.288937264991095
15152865,6.0,14.0,2.0,2.0,7.999999507906089,254.58,0,4.592255125284739
15153073,7.0,12.0,3.0,2.0,6.0,36141.73,0,4.786453670428504
15152465,6.0,10.0,1.0,1.0,8.0,6.82,0,4.402786861936585
15152094,6.0,9.0,1.0,0.0,9.0,75.11,0,4.233201581027667
15153010,7.0,9.0,1.0,2.0,8.999997000000002,37.03,0,4.54532865543568
15165232,5.0,6.0,4.0,0.0,4.499999804733728,73.51,0,4.235294117647059
15152137,6.0,22.0,2.0,0.0,5.999999999299996,65.5,0,3.574468085106383
15165140,5.0,5.0,3.0,0.0,5.999999999999995,74.58,0,4.5
15166515,5.0,20.0,3.0,2.0,5.999999171991179,343.83,0,4.689603421753649
15152825,6.0,4.0,1.0,2.0,8.0,15.88,0,4.227276808427857
15166360,5.0,18.0,4.0,1.0,6.75,6708.9,0,5.234427946522087
15166581,5.0,26.0,5.0,2.0,5.399988368590719,20667.84,0,4.513540621865597
15152495,6.0,10.0,2.0,1.0,6.999998499999959,120.54,0,4.402786861936585
15165079,5.0,4.0,1.0,0.0,8.0,222.4,0,4.235294117647059
15166455,5.0,20.0,1.0,2.0,9.0,10.81,0,4.689603421753649
15153008,7.0,7.0,1.0,2.0,9.0,15.84,0,4.291209342008438
15152229,6.0,24.0,5.0,0.0,4.800000000000001,3942.98,0,4.034689793195464
15166442,5.0,7.0,1.0,2.0,9.0,11.16,0,4.299420625724218
15152674,7.0,8.0,2.0,1.0,6.999998321823196,460.29,0,4.515619002889596
15152119,6.0,4.0,2.0,0.0,5.999999999299999,28.15,0,3.9786643908683583
15165131,5.0,26.0,2.0,0.0,4.499999999999997,85.21,0,4.235294117647059
15152104,6.0,19.0,1.0,0.0,8.0,3.96,0,4.235294117647059
15165116,5.0,11.0,2.0,0.0,4.5,79.47,0,3.824846888961212
15166293,5.0,30.0,3.0,1.0,5.3333332967619045,346.9,0,4.444607753077348
15152523,6.0,8.0,3.0,1.0,6.0,3214.68,0,4.634661323880711
15152654,7.0,18.0,1.0,1.0,8.999995645844155,10.28,0,5.05404471020838
15152845,6.0,24.0,1.0,2.0,8.999990886032224,14.56,0,4.568913250690865
15152524,6.0,9.0,3.0,1.0,6.0,3570.46,0,4.751944012441681
15152199,6.0,24.0,4.0,0.0,4.499999000000001,1216.86,0,4.034689793195464
15152831,6.0,10.0,1.0,2.0,7.999999999999995,8.48,0,4.345292920638321
15152885,6.0,4.0,3.0,2.0,5.333332644562082,1086.93,0,4.227276808427857
15152102,6.0,17.0,1.0,0.0,8.0,4.01,0,4.0
15152377,7.0,12.0,4.0,0.0,6.0,41006.77,0,4.655172413793103
15166488,5.0,23.0,2.0,2.0,6.999996937499999,48.58,0,4.4663845258045285
15166371,5.0,26.0,4.0,1.0,6.0,2990.84,0,4.764212488350419
15165942,5.0,4.0,1.0,1.0,8.0,4.38,0,4.265790803436079
15166584,5.0,29.0,5.0,2.0,4.799991466678604,14311.8,0,4.112804063084737
15152373,7.0,8.0,4.0,0.0,4.499999913165498,13684.06,0,4.05960531614982
15152906,6.0,25.0,3.0,2.0,5.999988847229841,11725.07,0,4.379591158384576
15165083,5.0,8.0,1.0,0.0,9.0,106.63,0,4.235294117647059
15152255,6.0,20.0,6.0,0.0,4.666666666666666,11000.1,0,4.347951114306254
15152409,7.0,14.0,5.0,0.0,4.800000000000001,23411.56,0,4.041731547804422
15165987,5.0,16.0,1.0,1.0,9.0,4.03,0,4.838211191758371
15153009,7.0,8.0,1.0,2.0,8.999992285714288,34.55,0,4.341940780149344
15165141,5.0,6.0,3.0,0.0,5.99999901818182,107.38,0,4.235294117647059
15152553,6.0,8.0,4.0,1.0,5.999993710555209,12183.35,0,4.634661323880711
15166289,5.0,28.0,3.0,1.0,5.333333010100998,351.39,0,4.190561797752809
15165138,5.0,3.0,3.0,0.0,4.666666666666666,97.38,0,3.9375
15166482,5.0,17.0,2.0,2.0,6.999999998400001,34.3,0,4.137718009567935
15152840,6.0,19.0,1.0,2.0,7.999998235294118,6.7,0,4.3267048873966605
15166039,5.0,29.0,1.0,1.0,6.999999999199999,4.55,0,4.36734693877551
15166229,5.0,14.0,3.0,1.0,5.999999333333343,727.28,0,4.70377358490566
15152200,6.0,25.0,4.0,0.0,5.249996857007797,452.75,0,4.224371373307544
15165096,5.0,21.0,1.0,0.0,9.0,84.71,0,3.906976744186047
15152646,7.0,10.0,1.0,1.0,7.999999999099998,20.63,0,4.299939714541697
15152114,6.0,29.0,1.0,0.0,6.999999999199999,5.19,0,3.8956521739130414
15166437,5.0,2.0,1.0,2.0,9.0,11.46,0,4.817647058823529
15166429,5.0,24.0,6.0,1.0,5.833326562555909,9735.7,0,4.867132867132868
15166447,5.0,12.0,1.0,2.0,9.0,3.77,0,4.788109949191425
15152331,7.0,26.0,2.0,0.0,7.999999197278786,143.85,0,4.535433070866142
15152413,7.0,18.0,5.0,0.0,5.3999898303982174,41561.97,0,4.564705882352941
15166268,5.0,22.0,3.0,1.0,4.666666042455535,233.14,0,3.879718616863175
15152346,7.0,11.0,3.0,0.0,5.333332413349471,4880.93,0,3.8021715297950487
15152664,7.0,28.0,1.0,1.0,7.999996999999999,15.42,0,4.079805290925151
15152386,7.0,21.0,4.0,0.0,4.499999858699948,38046.19,0,4.004958071836082
15152838,6.0,17.0,1.0,2.0,7.999997999099985,7.61,0,4.28699381653432
15166559,5.0,4.0,5.0,2.0,4.800000000000001,8822.15,0,4.057663023898163
15152368,7.0,3.0,4.0,0.0,4.5,7140.0,0,3.752667890372809
15152903,6.0,22.0,3.0,2.0,4.666666666666666,1477.0,0,3.7742631200575127
15152230,6.0,25.0,5.0,0.0,4.799999447986849,545.37,0,4.224371373307544
15165127,5.0,22.0,2.0,0.0,4.0,91.46,0,3.574468085106383
15166070,5.0,8.0,2.0,1.0,6.999999078947369,57.45,0,4.673698309057426
15166502,5.0,7.0,3.0,2.0,5.999995999999991,258.1,0,4.299420625724218
15165984,5.0,15.0,1.0,1.0,8.0,4.37,0,4.3697428109948255
15165997,5.0,20.0,1.0,1.0,9.0,4.68,0,5.044471693034661
15166474,5.0,9.0,2.0,2.0,8.999996062500284,47.99,0,4.546391752577319
15152149,6.0,4.0,3.0,0.0,6.0,248.25,0,3.9786643908683583
15152160,6.0,15.0,3.0,0.0,5.999998875272313,435.14,0,3.979794460895316
15152526,6.0,11.0,3.0,1.0,5.999991288173635,2643.42,0,4.3326687731723785
15166454,5.0,19.0,1.0,2.0,8.0,10.8,0,4.197611800515102
15166441,5.0,6.0,1.0,2.0,9.0,3.99,0,4.290578887627696
15166476,5.0,11.0,2.0,2.0,5.999999200000002,64.82,0,4.095240791597065
15152140,6.0,25.0,2.0,0.0,6.0,54.12,0,4.224371373307544
15165403,5.0,21.0,5.0,0.0,4.799999279999961,150.21,0,3.906976744186047
15152910,6.0,29.0,3.0,2.0,4.666666033814961,734.13,0,4.222208398133748
15152908,6.0,27.0,3.0,2.0,6.0,770.71,0,5.068965517241378
15152899,6.0,18.0,3.0,2.0,5.999999109349912,2038.24,0,5.009364977549712
15166370,5.0,25.0,4.0,1.0,5.99999345581169,2953.05,0,4.5440346795014825
15152828,6.0,7.0,1.0,2.0,8.999997825316065,18.45,0,4.429667837056831
15165349,5.0,6.0,5.0,0.0,5.399988054657623,437.43,0,4.235294117647059
15152533,6.0,18.0,3.0,1.0,5.999999313778746,7482.87,0,5.173652694610778
15152572,6.0,27.0,4.0,1.0,6.749987642996983,38250.71,0,4.935161170804001
15166279,5.0,25.0,3.0,1.0,5.999999253097724,270.37,0,4.5440346795014825
15166067,5.0,7.0,2.0,1.0,8.0,57.97,0,4.699738903394255
15166507,5.0,12.0,3.0,2.0,5.999999141100582,158.13,0,4.788109949191425
15153044,7.0,13.0,2.0,2.0,6.999997877222032,760.07,0,4.432572162533597
15152123,6.0,8.0,2.0,0.0,5.999999999999998,62.5,0,4.239252336448597
15152550,6.0,5.0,4.0,1.0,5.25,18086.04,0,4.551330798479087
15165975,5.0,13.0,1.0,1.0,9.0,4.27,0,4.676470588235294
15165137,5.0,2.0,3.0,0.0,5.33333333333333,89.56,0,4.235294117647059
15153034,7.0,3.0,2.0,2.0,6.999995491677702,1390.74,0,4.093039912009036
15152225,6.0,20.0,5.0,0.0,5.3999825018536685,10163.13,0,4.347951114306254
15152260,6.0,25.0,6.0,0.0,4.666666666666666,4888.49,0,4.224371373307544
15165994,5.0,19.0,1.0,1.0,8.0,4.25,0,4.482490272373541
15165077,5.0,2.0,1.0,0.0,8.0,223.38,0,4.235294117647059
15153084,7.0,23.0,3.0,2.0,5.999980822686637,40794.51,0,4.431694735013288
15152317,7.0,12.0,2.0,0.0,7.999999128120177,166.77,0,4.655172413793103
15152914,6.0,3.0,4.0,2.0,5.25,11345.63,0,4.279840848806366
15152333,7.0,28.0,2.0,0.0,5.999999497202269,383.55,0,3.67241429163494
15152641,7.0,5.0,1.0,1.0,8.999997637088738,10.51,0,4.3904128239193065
15166084,5.0,11.0,2.0,1.0,6.999999520824123,53.13,0,4.395348837209304
15152508,6.0,23.0,2.0,1.0,7.999997954951844,665.07,0,4.672557126374576
15152309,7.0,4.0,2.0,0.0,5.9999991608391605,316.91,0,3.976479344994418
15152867,6.0,16.0,2.0,2.0,6.999999999199995,266.39,0,4.704454256497289
15152141,6.0,26.0,2.0,0.0,7.999999275913925,45.88,0,4.556962025316457
15152900,6.0,19.0,3.0,2.0,6.0,2376.23,0,4.3267048873966605
15166064,5.0,6.0,2.0,1.0,6.0,33.79,0,4.487804878048781
15152154,6.0,9.0,3.0,0.0,5.999999156250476,78.1,0,4.233201581027667
15166433,5.0,28.0,6.0,1.0,4.999993683116732,20760.06,0,4.190561797752809
15152363,7.0,28.0,3.0,0.0,4.666666666099999,1642.89,0,3.67241429163494
15166399,5.0,24.0,5.0,1.0,5.6000000000000005,15756.06,0,4.867132867132868
15152669,7.0,3.0,2.0,1.0,6.999988436398928,930.94,0,4.252068153903155
15153025,7.0,24.0,1.0,2.0,8.999996707270718,42.4,0,4.375755557528633
15152652,7.0,16.0,1.0,1.0,8.999997878787882,8.41,0,4.676322404712852
15152303,7.0,28.0,1.0,0.0,7.9999988571428595,10.84,0,3.67241429163494
15152638,7.0,2.0,1.0,1.0,8.999995872093022,8.33,0,4.928084514477785
15153071,7.0,10.0,3.0,2.0,5.333320788823845,22570.29,0,4.181785713900228
15152086,6.0,1.0,1.0,0.0,7.0,76.82,0,3.6729713239780346
15166393,5.0,18.0,5.0,1.0,6.399991069361338,19286.84,0,5.234427946522087
15165119,5.0,14.0,2.0,0.0,4.499999999999998,78.18,0,4.235294117647059
15166494,5.0,29.0,2.0,2.0,6.999999499871959,49.78,0,4.112804063084737
15166129,5.0,24.0,2.0,1.0,7.999999998199995,29.36,0,4.867132867132868
15152192,6.0,17.0,4.0,0.0,5.249999124999952,432.57,0,4.0
15166381,5.0,6.0,5.0,1.0,5.39999175824535,19797.9,0,4.487804878048781
15152715,7.0,19.0,3.0,1.0,5.99999256968884,29672.51,0,4.272531696560813
15152383,7.0,18.0,4.0,0.0,5.999977268180734,41125.6,0,4.564705882352941
15165094,5.0,19.0,1.0,0.0,8.0,73.98,0,4.235294117647059
15153013,7.0,12.0,1.0,2.0,8.999994749999999,30.41,0,4.786453670428504
15166524,5.0,29.0,3.0,2.0,4.6666659703361,114.91,0,4.112804063084737
15166271,5.0,23.0,3.0,1.0,5.999999680198893,744.85,0,4.755364287497068
15165113,5.0,8.0,2.0,0.0,4.499999999999997,197.7,0,4.235294117647059
15166291,5.0,29.0,3.0,1.0,5.333333332699993,196.03,0,4.36734693877551
15166486,5.0,21.0,2.0,2.0,7.999999994342828,46.21,0,4.444206926036768
15152374,7.0,9.0,4.0,0.0,4.499999999999998,1847.79,0,4.1652892561983474
15152155,6.0,10.0,3.0,0.0,5.999999998599994,311.18,0,3.9802566633761103
15166160,5.0,1.0,3.0,1.0,4.666665808432456,273.71,0,4.0
15152839,6.0,18.0,1.0,2.0,9.0,7.86,0,5.009364977549712
15152302,7.0,27.0,1.0,0.0,9.0,8.2,0,4.546675531914895
15152325,7.0,20.0,2.0,0.0,6.999998746278997,505.93,0,4.2865634136323
15152249,6.0,14.0,6.0,0.0,4.666659257596017,16069.46,0,4.113166485310121
15152395,7.0,30.0,4.0,0.0,5.25,23283.47,0,3.913918930801021
15152355,7.0,20.0,3.0,0.0,6.0,3316.96,0,4.2865634136323
15152212,6.0,7.0,5.0,0.0,5.4,9669.94,0,4.335078534031414
15166395,5.0,20.0,5.0,1.0,6.39998604256106,27020.43,0,5.044471693034661
15152126,6.0,11.0,2.0,0.0,5.999999531376169,29.56,0,3.8713394143062887
15152129,6.0,14.0,2.0,0.0,5.999999999999997,35.34,0,4.113166485310121
15166097,5.0,15.0,2.0,1.0,7.0,97.11,0,4.3697428109948255
15152172,6.0,27.0,3.0,0.0,5.999998831168829,238.98,0,4.813953488372093
15166547,5.0,22.0,4.0,2.0,4.5,1531.97,0,3.801926211290562
15152496,6.0,11.0,2.0,1.0,6.999999012357892,218.21,0,4.3326687731723785
15152247,6.0,12.0,6.0,0.0,5.333333333333332,12046.58,0,4.688372093023255
15152089,6.0,4.0,1.0,0.0,7.999999999999998,79.88,0,3.9786643908683583
15152282,7.0,7.0,1.0,0.0,9.0,6.68,0,3.953147877013177
15152884,6.0,3.0,3.0,2.0,5.99998488071012,795.29,0,4.279840848806366
15152721,7.0,25.0,3.0,1.0,5.999971511507628,33046.76,0,4.404279525961389
15152477,6.0,22.0,1.0,1.0,7.0,5.94,0,3.8414583945898273
15166416,5.0,11.0,6.0,1.0,5.0,7517.99,0,4.395348837209304
15165145,5.0,10.0,3.0,0.0,4.666666666666666,90.31,0,3.958115183246073
15152320,7.0,15.0,2.0,0.0,5.999999999299999,203.82,0,3.922178988326849
15153032,7.0,1.0,2.0,2.0,7.0,1302.61,0,3.733917261413845
15166343,5.0,13.0,4.0,1.0,6.75,8725.5,0,4.676470588235294
15152236,6.0,1.0,6.0,0.0,4.0,33440.86,0,3.6729713239780346
15152124,6.0,9.0,2.0,0.0,5.999999999999997,20.98,0,4.233201581027667
15166539,5.0,14.0,4.0,2.0,5.999992813395292,1525.24,0,4.414138254613703
15152497,6.0,12.0,2.0,1.0,9.0,334.53,0,5.008779199617928
15152101,6.0,16.0,1.0,0.0,9.0,5.54,0,4.335078534031414
15152676,7.0,10.0,2.0,1.0,6.999998750000001,1083.78,0,4.299939714541697
15152485,6.0,30.0,1.0,1.0,8.0,4.47,0,4.40061091700316
15152666,7.0,30.0,1.0,1.0,7.99999897728776,7.02,0,4.323478494069462
15166385,5.0,10.0,5.0,1.0,5.4,35463.54,0,4.452376011620668
15152675,7.0,9.0,2.0,1.0,9.0,1106.36,0,4.61129499563313
15166330,5.0,10.0,4.0,1.0,5.999991606311056,5452.71,0,4.452376011620668
15166401,5.0,26.0,5.0,1.0,5.4,13878.17,0,4.764212488350419
15166035,5.0,28.0,1.0,1.0,8.0,4.65,0,4.190561797752809
15153022,7.0,21.0,1.0,2.0,8.99999830803243,24.37,0,4.392651051141466
15166365,5.0,20.0,4.0,1.0,6.749991260369486,6455.65,0,5.044471693034661
15153030,7.0,29.0,1.0,2.0,6.9999988429811,21.18,0,4.064537587383855
15153048,7.0,17.0,2.0,2.0,6.999996746640637,1112.51,0,4.121707947080966
15152521,6.0,6.0,3.0,1.0,6.0,825.01,0,4.451562581249025
15152493,6.0,8.0,2.0,1.0,7.0,114.35,0,4.634661323880711
15152922,6.0,11.0,4.0,2.0,5.249990136712887,23977.49,0,4.153129779640853
15165988,5.0,17.0,1.0,1.0,7.999997972735759,4.86,0,4.322709163346614
15152860,6.0,9.0,2.0,2.0,8.999993037803925,147.54,0,4.7170935080405005
15166548,5.0,23.0,4.0,2.0,6.0,4018.36,0,4.4663845258045285
15152132,6.0,17.0,2.0,0.0,6.0,29.98,0,4.0
15152283,7.0,8.0,1.0,0.0,8.999996999999999,8.49,0,4.05960531614982
15152288,7.0,13.0,1.0,0.0,8.999999960848466,5.42,0,4.2543940795559685
15152826,6.0,5.0,1.0,2.0,9.0,15.87,0,4.516687268232386
15153036,7.0,5.0,2.0,2.0,6.999997176987842,783.83,0,4.362608698724768
15166546,5.0,21.0,4.0,2.0,6.0,4283.17,0,4.444206926036768
15165098,5.0,23.0,1.0,0.0,8.0,87.53,0,4.0
15152530,6.0,15.0,3.0,1.0,5.999986056569839,13418.04,0,4.272035794183445
15165959,5.0,10.0,1.0,1.0,8.0,5.27,0,4.452376011620668
15166478,5.0,13.0,2.0,2.0,6.999999530289969,31.13,0,4.421602787456448
15165152,5.0,17.0,3.0,0.0,5.333333333333328,75.17,0,4.0
15152898,6.0,17.0,3.0,2.0,5.333333333333333,4331.43,0,4.28699381653432
15153005,7.0,4.0,1.0,2.0,8.0,23.12,0,4.094747439152617
15166107,5.0,18.0,2.0,1.0,8.999997150000448,30.27,0,5.234427946522087
15165268,5.0,15.0,4.0,0.0,4.499999866110305,12.37,0,3.9685039370078736
15152679,7.0,13.0,2.0,1.0,6.9999936049194185,907.5,0,4.526133272951309
15152859,6.0,8.0,2.0,2.0,7.0,298.28,0,4.4830646678793205
15166440,5.0,5.0,1.0,2.0,9.0,5.75,0,4.349482903195752
15152280,7.0,5.0,1.0,0.0,9.0,4.9,0,4.128255390646878
15152850,6.0,29.0,1.0,2.0,6.999999999999998,6.63,0,4.222208398133748
15153028,7.0,27.0,1.0,2.0,9.0,26.37,0,4.888729203174671
15152253,6.0,18.0,6.0,0.0,5.333325905930643,17731.43,0,4.645161290322581
15165128,5.0,23.0,2.0,0.0,4.499999999999998,85.63,0,4.0
15166135,5.0,26.0,2.0,1.0,7.999999999099993,95.81,0,4.764212488350419
15166132,5.0,25.0,2.0,1.0,6.999999999199772,68.44,0,4.5440346795014825
15152514,6.0,29.0,2.0,1.0,6.9999989492,173.25,0,4.327887484017618
15152895,6.0,14.0,3.0,2.0,6.0,733.56,0,4.592255125284739
