job_id,depth,seed,k,obj_val,time
15039892,6.0,27.0,1.0,9.0,3.59
15041123,8.0,27.0,12.0,6.810810810810811,7.17
15039932,6.0,7.0,3.0,7.0,4.83
15040312,6.0,27.0,15.0,6.810810810810811,4.24
15042154,10.0,5.0,15.0,6.146341463414634,8.79
15040771,8.0,5.0,1.0,9.0,3.63
15040198,6.0,3.0,12.0,5.95275590551181,26.35
15040745,7.0,10.0,15.0,6.3197492163009406,6.61
15039485,5.0,12.0,3.0,9.0,4.03
15040791,8.0,25.0,1.0,8.0,3.79
15041554,9.0,5.0,10.0,6.146341463414635,9.24
15041196,8.0,10.0,15.0,6.319749216300941,9.85
15040411,7.0,6.0,4.0,7.0,5.41
15041802,10.0,13.0,3.0,7.0,5.59
15041871,10.0,22.0,5.0,5.999999540382624,17.32
15039483,5.0,10.0,3.0,7.0,12.58
15040545,7.0,20.0,8.0,6.596858638743456,8.05
15041636,9.0,27.0,12.0,6.8108108108108105,12.53
15040854,8.0,28.0,3.0,7.0,4.8
15039887,6.0,22.0,1.0,7.0,3.61
15040069,6.0,24.0,7.0,6.720000000000001,6.16
15042063,10.0,4.0,12.0,5.976284584980237,23.13
15041863,10.0,14.0,5.0,6.999998810648402,8.25
15041287,9.0,9.0,1.0,9.0,9.03
15040734,7.0,29.0,14.0,6.222222222222222,14.95
15040562,7.0,7.0,9.0,6.121457489878543,5.36
15041019,8.0,13.0,9.0,6.531317494600431,13.03
15040558,7.0,3.0,9.0,5.95275590551181,8.75
15040799,8.0,3.0,2.0,7.0,4.46
15040856,8.0,30.0,3.0,8.0,4.58
15041283,9.0,5.0,1.0,9.0,5.13
15041519,9.0,30.0,8.0,6.359621451104101,8.47
15040107,6.0,2.0,9.0,7.322033898305085,8.87
15039965,6.0,10.0,4.0,7.0,4.61
15040467,7.0,2.0,6.0,7.999999441052831,8.64
15041093,8.0,27.0,11.0,6.810810810810811,6.95
15041775,10.0,16.0,2.0,8.0,3.96
15040639,7.0,24.0,11.0,6.72,8.51
15039830,5.0,27.0,14.0,6.8108108108108105,4.24
15042015,10.0,16.0,10.0,6.6607929515418505,22.03
15041803,10.0,14.0,3.0,7.000000000000001,5.09
15041137,8.0,11.0,13.0,6.3197492163009406,6.69
15040653,7.0,8.0,12.0,6.72,8.45
15041626,9.0,17.0,12.0,6.222222222222221,11.28
15040648,7.0,3.0,12.0,5.95275590551181,13.7
15042000,10.0,1.0,10.0,6.017910447761194,15.78
15040512,7.0,17.0,7.0,6.222222222222221,7.82
15040334,7.0,19.0,1.0,8.0,3.7
15040528,7.0,3.0,8.0,5.952755905511811,8.01
15040215,6.0,20.0,12.0,6.596858638743455,5.48
15039503,5.0,30.0,3.0,8.0,4.37
15041492,9.0,3.0,8.0,5.952755905511811,11.65
15041393,9.0,25.0,4.0,8.0,6.76
15040490,7.0,25.0,6.0,6.631578947368421,6.28
15040377,7.0,2.0,3.0,9.0,4.85
15039847,5.0,14.0,15.0,6.445012787723785,6.32
15041316,9.0,8.0,2.0,9.0,8.98
15039541,5.0,8.0,5.0,7.0,6.99
15040024,6.0,9.0,6.0,6.810810810810811,5.36
15040325,7.0,10.0,1.0,9.0,3.72
15041808,10.0,19.0,3.0,8.0,4.49
15041375,9.0,7.0,4.0,6.121457489878543,8.19
15040610,7.0,25.0,10.0,6.631578947368421,5.87
15041989,10.0,20.0,9.0,6.596858628813242,16.08
15041675,9.0,6.0,14.0,6.653465346534654,6.16
15041281,9.0,3.0,1.0,9.0,5.19
15039943,6.0,18.0,3.0,8.0,4.56
15040055,6.0,10.0,7.0,6.3197492163009406,4.75
15039457,5.0,14.0,2.0,8.0,11.73
15041972,10.0,3.0,9.0,5.952755905511811,12.64
15041531,9.0,12.0,9.0,7.024390243902439,6.1
15040279,6.0,24.0,14.0,6.72,7.94
15041180,8.0,24.0,14.0,6.72,6.16
15041313,9.0,5.0,2.0,7.0,9.24
15042064,10.0,5.0,12.0,6.146341463414634,9.18
15039695,5.0,12.0,10.0,7.024390243902439,4.54
15041087,8.0,21.0,11.0,6.653465346534652,5.41
15039969,6.0,14.0,4.0,7.0,4.89
15040808,8.0,12.0,2.0,9.0,3.93
15040259,6.0,4.0,14.0,5.976284584980236,8.09
15041402,9.0,4.0,5.0,6.0,10.01
15041044,8.0,8.0,10.0,6.72,11.47
15040248,6.0,23.0,13.0,6.596858638743456,5.54
15040500,7.0,5.0,7.0,6.146341463414634,7.53
15039519,5.0,16.0,4.0,7.0,7.13
15041010,8.0,4.0,9.0,5.976284584980238,17.94
15039617,5.0,24.0,7.0,6.719999999999999,5.37
15041910,10.0,1.0,7.0,6.017910447761194,10.95
15041825,10.0,6.0,4.0,7.0,6.35
15040218,6.0,23.0,12.0,6.596858638743456,5.73
15039436,5.0,23.0,1.0,9.0,11.5
15041472,9.0,13.0,7.0,6.5313174946004295,12.2
15040428,7.0,23.0,4.0,7.0,4.76
15040782,8.0,16.0,1.0,9.0,4.25
15039522,5.0,19.0,4.0,7.0,7.12
15040627,7.0,12.0,11.0,7.024390243902439,5.09
15040995,8.0,19.0,8.0,6.359621451104101,8.17
15040134,6.0,29.0,9.0,6.222222222222223,7.26
15040141,6.0,6.0,10.0,6.653465346534654,6.48
15041362,9.0,24.0,3.0,8.0,4.67
15040090,6.0,15.0,8.0,6.31974921630094,7.21
15041763,10.0,4.0,2.0,8.0,4.02
15041642,9.0,3.0,13.0,5.95275590551181,24.93
15039769,5.0,26.0,12.0,6.857142857142858,6.48
15041895,10.0,16.0,6.0,6.999999695039035,13.17
15041969,10.0,30.0,8.0,6.359621451104101,16.89
15039901,6.0,6.0,2.0,9.0,3.69
15040387,7.0,12.0,3.0,9.0,3.95
15041424,9.0,26.0,5.0,6.857142857142858,9.85
15040273,6.0,18.0,14.0,6.857142857142858,8.69
15040339,7.0,24.0,1.0,9.0,3.87
15040829,8.0,3.0,3.0,7.0,6.56
15040507,7.0,12.0,7.0,7.024390243902439,4.56
15040274,6.0,19.0,14.0,6.3596214511041005,5.63
15040510,7.0,15.0,7.0,6.3197492163009406,5.14
15040252,6.0,27.0,13.0,6.810810810810811,4.14
15042177,10.0,28.0,15.0,6.054054054054054,11.87
15041298,9.0,20.0,1.0,9.0,9.37
15040940,8.0,24.0,6.0,6.72,5.75
15042164,10.0,15.0,15.0,6.3197492163009406,10.63
15040531,7.0,6.0,8.0,6.653465346534654,5.68
15040033,6.0,18.0,6.0,6.857142857142857,5.82
15040064,6.0,19.0,7.0,6.3596214511041005,5.7
15042009,10.0,10.0,10.0,6.319749216300941,13.81
15039913,6.0,18.0,2.0,9.0,3.57
15041103,8.0,7.0,12.0,6.121457489878543,5.89
15039504,5.0,1.0,4.0,7.0,7.53
15041559,9.0,10.0,10.0,6.319749216300941,12.27
15041630,9.0,21.0,12.0,6.653465346534654,6.22
15042139,10.0,20.0,14.0,6.596858638743456,19.18
15041135,8.0,9.0,13.0,6.810810810810811,7.75
15041816,10.0,27.0,3.0,8.99999901680672,4.08
15041088,8.0,22.0,11.0,5.694915254237289,28.48
15041950,10.0,11.0,8.0,6.319749216300936,8.21
15040912,8.0,26.0,5.0,6.857142857142858,6.41
15040778,8.0,12.0,1.0,9.0,4.25
15039908,6.0,13.0,2.0,8.0,3.8
15042049,10.0,20.0,11.0,6.596858638743456,14.92
15039515,5.0,12.0,4.0,8.0,7.18
15039540,5.0,7.0,5.0,6.1214574898785425,6.99
15039717,5.0,4.0,11.0,5.974137931034482,6.11
15041147,8.0,21.0,13.0,6.653465346534652,5.58
15041896,10.0,17.0,6.0,6.222222222222223,10.11
15042127,10.0,8.0,14.0,6.72,17.67
15040416,7.0,11.0,4.0,6.99999946380747,4.86
15039440,5.0,27.0,1.0,9.0,11.17
15042119,10.0,30.0,13.0,6.359621451104101,8.6
15040927,8.0,11.0,6.0,6.3197492163009406,6.79
15039663,5.0,10.0,9.0,6.319749216300941,5.04
15041540,9.0,21.0,9.0,6.653465346534654,6.4
15041650,9.0,11.0,13.0,6.3197492163009406,6.84
15039740,5.0,27.0,11.0,6.8108108108108105,4.18
15040614,7.0,29.0,10.0,6.222222222222222,13.28
15041716,9.0,17.0,15.0,6.222222222222221,12.73
15041530,9.0,11.0,9.0,6.3197492163009406,6.99
15041026,8.0,20.0,9.0,6.5968586387434565,10.0
15041105,8.0,9.0,12.0,6.810810810810811,7.46
15040423,7.0,18.0,4.0,8.0,5.21
15039639,5.0,16.0,8.0,6.6607929515418505,6.94
15041106,8.0,10.0,12.0,6.319749216300941,9.32
15040135,6.0,30.0,9.0,6.359621451104101,4.24
15042103,10.0,14.0,13.0,6.445012787723785,12.43
15040859,8.0,3.0,4.0,6.0,4.79
15040693,7.0,18.0,13.0,6.857142857142858,5.71
15041383,9.0,15.0,4.0,6.999999928836056,5.81
15041787,10.0,28.0,2.0,8.0,3.75
15041549,9.0,30.0,9.0,6.359621451104101,8.42
15040975,8.0,29.0,7.0,6.222222222222221,10.67
15042155,10.0,6.0,15.0,6.653465346534654,9.81
15041325,9.0,17.0,2.0,8.0,9.0
15040676,7.0,1.0,13.0,6.017910447761194,8.46
15040855,8.0,29.0,3.0,7.0,4.11
15040035,6.0,20.0,6.0,6.5968586387434565,5.54
15041687,9.0,18.0,14.0,6.857142857142858,9.23
15040465,7.0,30.0,5.0,6.3596214511041005,5.92
15040164,6.0,29.0,10.0,6.222222222222222,6.43
15041517,9.0,28.0,8.0,6.054054054054054,7.51
15040233,6.0,8.0,13.0,6.72,6.38
15041971,10.0,2.0,9.0,7.322033898305085,15.48
15040018,6.0,3.0,6.0,6.0,5.34
15040569,7.0,14.0,9.0,6.445012787723785,8.9
15041669,9.0,30.0,13.0,6.359621451104101,8.07
15040341,7.0,26.0,1.0,9.0,3.91
15040860,8.0,4.0,4.0,6.0,4.97
15040336,7.0,21.0,1.0,9.0,3.71
15041003,8.0,27.0,8.0,6.810810810810811,6.95
15040730,7.0,25.0,14.0,6.631578947368421,5.76
15039593,5.0,30.0,6.0,6.359621451104101,4.75
15041973,10.0,4.0,9.0,5.976284584980238,23.25
15039625,5.0,2.0,8.0,7.322033898305085,6.33
15040337,7.0,22.0,1.0,7.0,3.75
15039866,6.0,1.0,1.0,8.0,3.71
15042130,10.0,11.0,14.0,6.319749216300936,8.95
15039652,5.0,29.0,8.0,6.222222222222222,6.38
15040026,6.0,11.0,6.0,6.3197492163009406,4.53
15041042,8.0,6.0,10.0,6.653465346534654,6.79
15041751,10.0,22.0,1.0,7.0,3.71
15041502,9.0,13.0,8.0,6.531317467249909,14.42
15040612,7.0,27.0,10.0,6.8108108108108105,6.04
15040366,7.0,21.0,2.0,9.0,3.79
15040014,6.0,29.0,5.0,6.9999986984046405,5.64
15040780,8.0,14.0,1.0,9.0,4.29
15040597,7.0,12.0,10.0,7.024390243902439,4.84
15041181,8.0,25.0,14.0,6.63157894736842,5.46
15039762,5.0,19.0,12.0,6.359621451104101,5.26
15041611,9.0,2.0,12.0,7.322033898305085,16.4
15042111,10.0,22.0,13.0,5.694914911046341,40.99
15041330,9.0,22.0,2.0,7.0,9.39
15040029,6.0,14.0,6.0,6.445012787723785,6.06
15039710,5.0,27.0,10.0,6.8108108108108105,4.31
15040798,8.0,2.0,2.0,9.0,3.99
15040596,7.0,11.0,10.0,6.3197492163009406,5.57
15041070,8.0,4.0,11.0,5.976284584980236,13.96
15039482,5.0,9.0,3.0,9.0,11.91
15042109,10.0,20.0,13.0,6.596858638743456,25.97
15040635,7.0,20.0,11.0,6.596858638743455,8.51
15040577,7.0,22.0,9.0,5.69491525423729,14.38
15039725,5.0,12.0,11.0,7.024390243902439,4.26
15040811,8.0,15.0,2.0,8.0,6.62
15040384,7.0,9.0,3.0,9.0,4.53
15041715,9.0,16.0,15.0,6.6607929515418505,28.83
15041649,9.0,10.0,13.0,6.319749216300941,12.65
15040930,8.0,14.0,6.0,6.445012787723785,7.36
15041757,10.0,28.0,1.0,8.0,3.82
15041773,10.0,14.0,2.0,8.0,5.02
15041965,10.0,26.0,8.0,6.857142857142858,8.46
15041377,9.0,9.0,4.0,7.0,4.45
15040718,7.0,13.0,14.0,6.531317494600432,8.31
15039423,5.0,10.0,1.0,9.0,23.97
15041340,9.0,2.0,3.0,9.0,4.15
15041566,9.0,17.0,10.0,6.222222222222221,10.37
15041720,9.0,21.0,15.0,6.653465346534654,5.9
15039862,5.0,29.0,15.0,6.16,6.93
15042088,10.0,29.0,12.0,6.222222222222222,22.05
15039507,5.0,4.0,4.0,6.0,4.19
15042092,10.0,3.0,13.0,5.95275590551181,34.24
15041370,9.0,2.0,4.0,7.999999121973723,4.64
15040476,7.0,11.0,6.0,6.3197492163009406,6.24
15041782,10.0,23.0,2.0,8.0,4.32
15039945,6.0,20.0,3.0,8.0,4.51
15041938,10.0,29.0,7.0,6.222222222222222,24.93
15041865,10.0,16.0,5.0,6.999999891542965,9.24
15039910,6.0,15.0,2.0,8.0,3.8
15041013,8.0,7.0,9.0,6.121457489878543,5.74
15041986,10.0,17.0,9.0,6.222222222222222,18.5
15041368,9.0,30.0,3.0,8.0,5.01
15041179,8.0,23.0,14.0,6.596858638743456,9.34
15040148,6.0,13.0,10.0,6.53131749460043,8.16
15040993,8.0,17.0,8.0,6.222222222222223,10.06
15041175,8.0,19.0,14.0,6.359621451104101,6.52
15042172,10.0,23.0,15.0,6.596858638743456,26.18
15041912,10.0,3.0,7.0,5.952755905511812,14.58
15040376,7.0,1.0,3.0,7.0,5.8
15040971,8.0,25.0,7.0,6.63157894736842,7.54
15040004,6.0,19.0,5.0,6.359621451104101,5.31
15041535,9.0,16.0,9.0,6.66079295154185,35.87
15040184,6.0,19.0,11.0,6.3596214511041005,6.7
15041740,10.0,11.0,1.0,9.0,3.7
15040207,6.0,12.0,12.0,7.024390243902439,4.53
15041690,9.0,21.0,14.0,6.653465346534654,5.92
15041286,9.0,8.0,1.0,9.0,4.37
15042157,10.0,8.0,15.0,6.72,18.15
15040568,7.0,13.0,9.0,6.531317494600432,9.78
15041948,10.0,9.0,8.0,6.8108108108108105,9.93
15039834,5.0,1.0,15.0,6.017910447761194,7.91
15041496,9.0,7.0,8.0,6.121457489878543,7.9
15040810,8.0,14.0,2.0,8.0,4.13
15039628,5.0,5.0,8.0,6.146341463414635,4.7
15041353,9.0,15.0,3.0,7.0,4.96
15041661,9.0,22.0,13.0,5.694915254237289,57.81
15041469,9.0,10.0,7.0,6.319749216300941,12.01
15039630,5.0,7.0,8.0,6.1214574898785425,4.8
15040155,6.0,20.0,10.0,6.596858638743455,5.55
15040709,7.0,4.0,14.0,5.976284584980239,8.94
15040479,7.0,14.0,6.0,6.445012701825788,7.16
15041304,9.0,26.0,1.0,9.0,8.71
15039520,5.0,17.0,4.0,7.0,7.13
15039649,5.0,26.0,8.0,6.857142857142858,4.81
15039707,5.0,24.0,10.0,6.720000000000001,10.51
15040834,8.0,8.0,3.0,8.0,6.57
15040878,8.0,22.0,4.0,6.0,7.0
15041344,9.0,6.0,3.0,8.0,4.37
15040430,7.0,25.0,4.0,8.0,4.1
15039896,6.0,1.0,2.0,7.0,3.66
15039714,5.0,1.0,11.0,6.017910447761194,5.88
15042061,10.0,2.0,12.0,7.322033785133016,24.84
15041700,9.0,1.0,15.0,6.017910447761194,9.84
15040765,7.0,29.0,15.0,6.222222222222222,20.91
15040052,6.0,7.0,7.0,6.1214574898785425,4.82
15041280,9.0,2.0,1.0,9.0,9.24
15041014,8.0,8.0,9.0,6.72,10.88
15041126,8.0,30.0,12.0,6.359621451104101,7.36
15040131,6.0,26.0,9.0,6.857142857142855,5.05
15039529,5.0,26.0,4.0,8.0,7.04
15041419,9.0,21.0,5.0,6.653465346534654,9.04
15039634,5.0,11.0,8.0,6.3197492163009406,5.39
15041308,9.0,30.0,1.0,8.0,6.11
15040319,7.0,4.0,1.0,8.0,3.91
15040920,8.0,4.0,6.0,6.0,9.14
15039560,5.0,27.0,5.0,6.8108108108108105,4.13
15042094,10.0,5.0,13.0,6.146341463414634,10.89
15041460,9.0,2.0,7.0,7.322033898305085,14.46
15041652,9.0,13.0,13.0,6.531317494600431,19.35
15040600,7.0,15.0,10.0,6.3197492163009406,7.22
15041625,9.0,16.0,12.0,6.6607929515418505,28.48
15039748,5.0,5.0,12.0,6.146341463414635,4.81
15040768,8.0,2.0,1.0,9.0,3.61
15040349,7.0,4.0,2.0,8.0,3.83
15041698,9.0,29.0,14.0,6.222222222222222,23.23
15040222,6.0,27.0,12.0,6.810810810810811,4.46
15039905,6.0,10.0,2.0,8.0,3.63
15042069,10.0,10.0,12.0,6.319749216300941,14.53
15040937,8.0,21.0,6.0,6.653465346534652,5.42
15041776,10.0,17.0,2.0,8.0,3.88
15042162,10.0,13.0,15.0,6.531317494600431,84.21
15039574,5.0,11.0,6.0,6.3197492163009406,5.04
15040712,7.0,7.0,14.0,6.121457489878543,5.27
15039613,5.0,20.0,7.0,6.596858638743456,4.46
15039798,5.0,25.0,13.0,6.63157894736842,4.64
15041291,9.0,13.0,1.0,9.0,4.48
15040509,7.0,14.0,7.0,6.445012787723785,7.53
15040900,8.0,14.0,5.0,6.999999227219994,8.02
15042105,10.0,16.0,13.0,6.6607929515418505,20.8
15041915,10.0,6.0,7.0,6.653465346534653,11.75
15039941,6.0,16.0,3.0,8.0,4.49
15040726,7.0,21.0,14.0,6.653465346534654,5.01
15042039,10.0,10.0,11.0,6.319749216300941,14.4
15039551,5.0,18.0,5.0,6.857142857142857,7.0
15040657,7.0,12.0,12.0,7.024390243902439,4.62
15041903,10.0,24.0,6.0,6.720000000000001,8.82
15041749,10.0,20.0,1.0,9.0,3.72
15041183,8.0,27.0,14.0,6.810810810810811,7.03
15040084,6.0,9.0,8.0,6.810810810810811,4.98
15041041,8.0,5.0,10.0,6.146341463414634,7.15
15040913,8.0,27.0,5.0,6.810810810810811,6.67
15039523,5.0,20.0,4.0,6.999999999999999,7.12
15040787,8.0,21.0,1.0,9.0,3.67
15041804,10.0,15.0,3.0,7.0,6.36
15039889,6.0,24.0,1.0,9.0,3.6
15041733,10.0,4.0,1.0,8.0,3.65
15040902,8.0,16.0,5.0,7.0,9.49
15040689,7.0,14.0,13.0,6.445012787723785,8.64
15040804,8.0,8.0,2.0,9.0,3.88
15041879,10.0,30.0,5.0,6.359621451104101,10.34
15041725,9.0,26.0,15.0,6.857142857142857,6.63
15042128,10.0,9.0,14.0,6.8108108108108105,8.79
15041807,10.0,18.0,3.0,8.0,4.74
15041386,9.0,18.0,4.0,7.999999322282751,5.21
15042097,10.0,8.0,13.0,6.72,20.16
15041021,8.0,15.0,9.0,6.31974921630094,6.08
15040645,7.0,30.0,11.0,6.359621451104101,8.46
15039626,5.0,3.0,8.0,5.952755905511812,5.52
15041132,8.0,6.0,13.0,6.653465346534654,6.06
15040011,6.0,26.0,5.0,6.857142857142858,4.43
15041324,9.0,16.0,2.0,8.0,8.97
15040555,7.0,30.0,8.0,6.3596214511041005,7.06
15039833,5.0,30.0,14.0,6.3596214511041005,5.32
15039920,6.0,25.0,2.0,8.0,3.81
15040058,6.0,13.0,7.0,6.531317494600432,6.65
15039749,5.0,6.0,12.0,6.653465346534654,4.58
15039753,5.0,10.0,12.0,6.319749216300941,5.05
15041932,10.0,23.0,7.0,6.5968586387434565,10.64
15040761,7.0,25.0,15.0,6.631578947368421,6.91
15041726,9.0,27.0,15.0,6.8108108108108105,12.47
15042007,10.0,8.0,10.0,6.72,17.13
15041056,8.0,20.0,10.0,6.596858638743456,10.57
15040625,7.0,10.0,11.0,6.3197492163009406,6.32
15040692,7.0,17.0,13.0,6.222222222222223,9.54
15039532,5.0,29.0,4.0,6.999999916322284,6.99
15040679,7.0,4.0,13.0,5.976284584980239,9.64
15040654,7.0,9.0,12.0,6.810810810810811,5.53
15040720,7.0,15.0,14.0,6.3197492163009406,5.07
15040891,8.0,5.0,5.0,6.146341463414634,9.72
15039640,5.0,17.0,8.0,6.222222222222223,5.79
15041112,8.0,16.0,12.0,6.6607929515418505,23.58
15040601,7.0,16.0,10.0,6.6607929515418505,14.59
15041644,9.0,5.0,13.0,6.146341463414635,12.42
15040379,7.0,4.0,3.0,7.0,5.0
15042012,10.0,13.0,10.0,6.531317494600432,26.26
15041401,9.0,3.0,5.0,6.0,11.23
15041156,8.0,30.0,13.0,6.359621451104101,6.42
15039599,5.0,6.0,7.0,6.653465346534654,4.58
15039923,6.0,28.0,2.0,8.0,3.79
15042078,10.0,19.0,12.0,6.3596214511041005,19.4
15041682,9.0,13.0,14.0,6.531317494600431,18.73
15040847,8.0,21.0,3.0,8.0,4.22
15041829,10.0,10.0,4.0,6.999999511091935,7.47
15041728,9.0,29.0,15.0,6.222222222222221,19.51
15041015,8.0,9.0,9.0,6.810810810810811,7.43
15040254,6.0,29.0,13.0,6.222222222222222,6.44
15041659,9.0,20.0,13.0,6.596858638743456,13.69
15040634,7.0,19.0,11.0,6.3596214511041005,8.46
15039486,5.0,13.0,3.0,7.0,4.03
15039557,5.0,24.0,5.0,7.0,6.98
15039754,5.0,11.0,12.0,6.3197492163009406,13.18
15041113,8.0,17.0,12.0,6.222222222222222,9.69
15041704,9.0,5.0,15.0,6.146341463414635,8.2
15039595,5.0,2.0,7.0,7.322033898305085,5.66
15039973,6.0,18.0,4.0,8.0,4.83
15041305,9.0,27.0,1.0,9.0,8.69
15041457,9.0,29.0,6.0,6.99999891376237,11.25
15039432,5.0,19.0,1.0,8.0,3.43
15042160,10.0,11.0,15.0,6.319749216300936,8.2
15039878,6.0,13.0,1.0,9.0,3.72
15039494,5.0,21.0,3.0,8.0,4.05
15040006,6.0,21.0,5.0,6.653465346534654,4.69
15040890,8.0,4.0,5.0,6.0,6.12
15039530,5.0,27.0,4.0,7.0,4.05
15040841,8.0,15.0,3.0,7.0,6.63
15040873,8.0,17.0,4.0,7.0,5.33
15040054,6.0,9.0,7.0,6.810810810810811,4.84
15040049,6.0,4.0,7.0,5.976284584980238,8.19
15040460,7.0,25.0,5.0,6.999999999999999,5.09
15040028,6.0,13.0,6.0,6.999996521985063,6.8
15041691,9.0,22.0,14.0,5.694915254237289,40.03
15042072,10.0,13.0,12.0,6.531317454312659,25.93
15040814,8.0,18.0,2.0,9.0,3.79
15039816,5.0,13.0,14.0,6.491803278688525,6.7
15041673,9.0,4.0,14.0,5.976284584980237,9.61
15039873,6.0,8.0,1.0,9.0,3.55
15041846,10.0,27.0,4.0,7.0,5.49
15041819,10.0,30.0,3.0,7.999998686548853,5.91
15042062,10.0,3.0,12.0,5.952755905511809,31.87
15040711,7.0,6.0,14.0,6.653465346534654,5.58
15041409,9.0,11.0,5.0,6.319749216300941,6.92
15040251,6.0,26.0,13.0,6.857142857142855,4.81
15040401,7.0,26.0,3.0,8.0,4.46
15040938,8.0,22.0,6.0,5.999999619010631,14.41
15039506,5.0,3.0,4.0,6.0,4.31
15039587,5.0,24.0,6.0,6.719999999999999,5.08
15041355,9.0,17.0,3.0,7.0,4.55
15040429,7.0,24.0,4.0,7.0,4.65
15040539,7.0,14.0,8.0,6.445012787723785,9.66
15041654,9.0,15.0,13.0,6.3197492163009406,6.47
15040933,8.0,17.0,6.0,6.222222222222222,7.49
15039616,5.0,23.0,7.0,6.5968586387434565,5.24
15040671,7.0,26.0,12.0,6.857142857142858,5.3
15039611,5.0,18.0,7.0,6.857142857142857,4.82
15041842,10.0,23.0,4.0,7.0,6.31
15041835,10.0,16.0,4.0,7.0,7.94
15042175,10.0,26.0,15.0,6.857142857142858,6.65
15039411,5.0,2.0,1.0,9.0,3.57
15040889,8.0,3.0,5.0,5.999999989675621,5.52
15041902,10.0,23.0,6.0,6.596858638743456,11.65
15041814,10.0,25.0,3.0,8.0,4.89
15041158,8.0,2.0,14.0,7.322033898305086,14.39
15041884,10.0,5.0,6.0,6.146341463414634,11.89
15040945,8.0,29.0,6.0,6.999999137142856,8.21
15040355,7.0,10.0,2.0,8.0,4.19
15040866,8.0,10.0,4.0,7.0,6.61
15040557,7.0,2.0,9.0,7.322033898305084,10.14
15041413,9.0,15.0,5.0,6.3197492163009406,9.74
15040744,7.0,9.0,15.0,6.810810810810811,8.48
15041955,10.0,16.0,8.0,6.6607929515418505,18.62
15039470,5.0,27.0,2.0,9.0,11.56
15040790,8.0,24.0,1.0,9.0,3.63
15041326,9.0,18.0,2.0,9.0,9.0
15041487,9.0,28.0,7.0,6.054054054054054,6.89
15041415,9.0,17.0,5.0,6.999999320055908,10.54
15041584,9.0,5.0,11.0,6.146341463414635,8.53
15039521,5.0,18.0,4.0,8.0,7.15
15041334,9.0,26.0,2.0,9.0,3.68
15040281,6.0,26.0,14.0,6.857142857142855,5.05
15039694,5.0,11.0,10.0,6.3197492163009406,4.32
15039604,5.0,11.0,7.0,6.3197492163009406,4.62
15040603,7.0,18.0,10.0,6.857142857142858,5.79
15039650,5.0,27.0,8.0,6.8108108108108105,4.1
15039686,5.0,3.0,10.0,5.952755905511809,6.76
15040407,7.0,2.0,4.0,8.0,4.56
15039659,5.0,6.0,9.0,6.653465346534654,4.58
15040287,6.0,2.0,15.0,7.322033898305085,9.54
15041129,8.0,3.0,13.0,5.95275590551181,13.4
15039661,5.0,8.0,9.0,6.72,4.75
15040244,6.0,19.0,13.0,6.3596214511041005,5.74
15042149,10.0,30.0,14.0,6.359621451104101,12.03
15041194,8.0,8.0,15.0,6.72,11.63
15039788,5.0,15.0,13.0,6.31974921630094,4.85
15040002,6.0,17.0,5.0,7.0,6.05
15041510,9.0,21.0,8.0,6.653465346534654,5.97
15041185,8.0,29.0,14.0,6.222222222222222,16.94
15041430,9.0,2.0,6.0,7.999999402653946,17.47
15040750,7.0,15.0,15.0,6.3197492163009406,5.17
15040701,7.0,26.0,13.0,6.857142857142858,5.36
15041178,8.0,22.0,14.0,5.694915254237288,35.4
15040879,8.0,23.0,4.0,7.0,5.48
15040827,8.0,1.0,3.0,7.0,6.58
15039947,6.0,22.0,3.0,7.0,3.95
15041410,9.0,12.0,5.0,7.02439024390244,6.49
15042102,10.0,13.0,13.0,6.531317464008285,35.01
15040144,6.0,9.0,10.0,6.810810810810811,4.83
15041084,8.0,18.0,11.0,6.857142857142858,8.3
15041197,8.0,11.0,15.0,6.3197492163009406,6.65
15040438,7.0,3.0,5.0,6.0,5.93
15041627,9.0,18.0,12.0,6.857142857142858,9.05
15039995,6.0,10.0,5.0,6.3197492163009406,4.87
15042165,10.0,16.0,15.0,6.6607929515418505,20.64
15040167,6.0,2.0,11.0,7.322033898305085,8.99
15041002,8.0,26.0,8.0,6.857142857142858,6.83
15042104,10.0,15.0,13.0,6.3197492163009406,8.32
15039525,5.0,22.0,4.0,6.0,7.05
15040999,8.0,23.0,8.0,6.596858638743456,10.15
15041294,9.0,16.0,1.0,9.0,6.05
15040959,8.0,13.0,7.0,6.531317494600432,10.08
15040116,6.0,11.0,9.0,6.3197492163009406,4.56
15040041,6.0,26.0,6.0,6.857142857142855,4.98
15041730,10.0,1.0,1.0,8.0,3.73
15040015,6.0,30.0,5.0,6.359621451104101,4.39
15041952,10.0,13.0,8.0,6.531317032586824,18.65
15042121,10.0,2.0,14.0,7.322033898305085,43.86
15039912,6.0,17.0,2.0,8.0,3.65
15041481,9.0,22.0,7.0,5.694915254237289,18.87
15039962,6.0,7.0,4.0,6.1214574898785425,5.63
15041213,8.0,27.0,15.0,6.810810810810811,6.99
15039850,5.0,17.0,15.0,6.222222222222222,6.08
15041758,10.0,29.0,1.0,8.0,3.72
15041343,9.0,5.0,3.0,7.0,4.37
15041000,8.0,24.0,8.0,6.72,6.32
15042174,10.0,25.0,15.0,6.631578947368421,19.55
15041761,10.0,2.0,2.0,9.0,3.99
15041006,8.0,30.0,8.0,6.359621451104101,6.76
15041322,9.0,14.0,2.0,8.0,9.21
15039572,5.0,9.0,6.0,6.810810810810811,4.08
